device,caseName,description,topology,calibrationMode,gammaW,pW,meanW,minW,activeWeakLinkFraction,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,combined_g0_01_p0_08,"combined physical bottleneck, \gamma_W=0.01, p_W=0.08",combined,conductance,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,141.295626229393,0.192718088874617,0.207469080100648,0.287893753947879,0.164139079903298,0.0471334449845274,0.203940566805591,0.229129210561616,0.308956102630093,0.150734628652782,0.061482158047699,247.321080827095,229.015588261197,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,combined_g0_03_p0_08,"combined physical bottleneck, \gamma_W=0.03, p_W=0.08",combined,conductance,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,143.006772603024,0.193792297620093,0.211544538426968,0.289259729238587,0.163392193961096,0.046972181054599,0.203517322378255,0.231889525655758,0.309130822840705,0.150433279869812,0.05667654642702,246.998675278822,230.347362913784,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_003_p0_08,"tear-like interrupted lane, \gamma_W=0.003, p_W=0.08",tear_lane,conductance,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,140.603492147641,0.201215474242128,0.233248687297563,0.30161346478243,0.155844002618964,0.0502001172701175,0.209374614387723,0.252757747636041,0.320639188549452,0.14510899459707,0.0516105010946986,236.527848415397,241.357213002178,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_01_p0_08,"tear-like interrupted lane, \gamma_W=0.01, p_W=0.08",tear_lane,conductance,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,141.295626229393,0.201341170048623,0.233533673877225,0.301798246614093,0.1557043463332,0.0503948118747264,0.209207072763925,0.252219675830914,0.320038284827341,0.14537208846749,0.0520335789565019,236.592308041051,242.031070689207,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_03_p0_08,"tear-like interrupted lane, \gamma_W=0.03, p_W=0.08",tear_lane,conductance,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,143.006772603024,0.20198355361747,0.234490173837004,0.30219095029269,0.155501515576158,0.0522165367679409,0.20900436516307,0.251803418781732,0.319110927720647,0.145740983849415,0.0525980537107154,236.066570098881,243.809175056935,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,anisotropic_g0_003_p0_03,"anisotropic weak transparency, \gamma_W=0.003, p_W=0.03",anisotropic,conductance,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,162.359631387883,0.202467016031659,0.238323782116645,0.300666266429551,0.156643846660762,0.0520405234639833,0.198668637363254,0.228539423858616,0.290381853358303,0.164472229723376,0.051045232426406,249.270663478977,257.154265096089,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,anisotropic_g0_01_p0_03,"anisotropic weak transparency, \gamma_W=0.01, p_W=0.03",anisotropic,conductance,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,162.668710810009,0.202525204836313,0.238648874569177,0.300728840643491,0.156576614050599,0.0519809109230312,0.198801812685423,0.229143498609925,0.29073206285248,0.164150103229387,0.0508968257886183,249.210468948016,256.912876555091,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,anisotropic_g0_03_p0_03,"anisotropic weak transparency, \gamma_W=0.03, p_W=0.03",anisotropic,conductance,0.03,0.03,0.97083660130719,0.03,0.0300653594771242,163.465945432814,0.202679106152408,0.239953088479894,0.301262234809845,0.156088807124607,0.0511225224591577,0.199248177773868,0.231047589120477,0.291897180511961,0.16310842967618,0.0504876967577083,249.406818846615,256.04632690045,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,combined_g0_003_p0_03,"combined physical bottleneck, \gamma_W=0.003, p_W=0.03",combined,conductance,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,162.359631387883,0.203474537536999,0.245503650197536,0.302703727983151,0.15472686445995,0.0487289329420061,0.214919050138182,0.26990430996792,0.326480142200474,0.142898803907731,0.0547271869874983,242.692129897237,231.025702727863,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,combined_g0_01_p0_03,"combined physical bottleneck, \gamma_W=0.01, p_W=0.03",combined,conductance,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,162.668710810009,0.203655396181565,0.246232434497533,0.303159024756311,0.154399541745842,0.0485168259044484,0.214384641096466,0.269585055109617,0.325922961016132,0.142954586211762,0.0532797358297775,242.768408768872,231.863520832911,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,combined_g0_03_p0_03,"combined physical bottleneck, \gamma_W=0.03, p_W=0.03",combined,conductance,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,163.465945432814,0.204164534326874,0.248185786619124,0.304337623845306,0.153561880835462,0.0480936922416319,0.213515208135549,0.269346492493237,0.324997284945103,0.14302826881977,0.0506989635058672,242.965252073024,233.58229490387,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_003_p0_03,"tear-like interrupted lane, \gamma_W=0.003, p_W=0.03",tear_lane,conductance,0.003,0.03,0.969590413943355,0.003,0.0305010893246187,162.359631387883,0.207240983046015,0.258179914112486,0.309206496626583,0.151145119809637,0.0479822322590218,0.219979184991915,0.286717501868598,0.336948187288876,0.139279140512216,0.0494201696951757,234.347699479999,235.583430613139,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_01_p0_03,"tear-like interrupted lane, \gamma_W=0.01, p_W=0.03",tear_lane,conductance,0.01,0.03,0.969803921568627,0.01,0.0305010893246187,162.668710810009,0.207526862272371,0.259111877289488,0.309789832229016,0.150730555704,0.0479770330415878,0.22005728847631,0.287148872481947,0.337063203680635,0.139184031776198,0.0492969237382456,234.602418405469,235.771381246631,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,tear_lane_g0_03_p0_03,"tear-like interrupted lane, \gamma_W=0.03, p_W=0.03",tear_lane,conductance,0.03,0.03,0.970413943355119,0.03,0.0305010893246187,163.465945432814,0.208183452233678,0.26127060547226,0.311132900849068,0.14979478225519,0.0479206013912762,0.220272298510281,0.288243712876802,0.337413362062565,0.138947005124876,0.0489606396590195,235.218004697066,236.097087339146,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_003_p0_08,"shuffled W histogram, \gamma_W=0.003, p_W=0.08",shuffled,conductance,0.003,0.08,0.920066230936818,0.003,0.0801742919389978,140.603492147641,0.213100703129529,0.274128866727687,0.323096905178144,0.142252891534659,0.0481389504398826,0.264345800407915,0.364634473524768,0.409044270577859,0.149616438837679,0.0542465064564533,215.715577909764,204.639852417355,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_01_p0_08,"shuffled W histogram, \gamma_W=0.01, p_W=0.08",shuffled,conductance,0.01,0.08,0.920627450980392,0.01,0.0801742919389978,141.295626229393,0.213427262269337,0.274855001590886,0.323804638117224,0.141950352597071,0.0481852523043196,0.264006054024987,0.364201018263113,0.408654764100164,0.149387432547163,0.0539491240025812,216.032625495196,205.202598035421,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_03_p0_08,"shuffled W histogram, \gamma_W=0.03, p_W=0.08",shuffled,conductance,0.03,0.08,0.922230936819171,0.03,0.0801742919389978,143.006772603024,0.21432823621104,0.276899949207615,0.325662061773616,0.141200871464777,0.0483315344127855,0.263429795708244,0.36361647642392,0.408031591727845,0.148983442373895,0.0532479136262036,216.713954861624,206.509901012157,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,boundary_lane_g0_003_p0_03,"coverage-boundary lane, \gamma_W=0.003, p_W=0.03",boundary_lane,conductance,0.003,0.03,0.968721568627451,0.003,0.0313725490196078,162.359631387883,0.214331919079256,0.278918087086471,0.322444252439921,0.143677801444905,0.0488668147338146,0.243063682616617,0.333621921727349,0.375284526994816,0.138304431829774,0.0520680293275901,228.608669831372,219.568764387845,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,boundary_lane_g0_01_p0_03,"coverage-boundary lane, \gamma_W=0.01, p_W=0.03",boundary_lane,conductance,0.01,0.03,0.968941176470588,0.01,0.0313725490196078,162.668710810009,0.214392896382828,0.279113012110747,0.322573887536915,0.143609004341231,0.0488359111872511,0.242691289616977,0.333012969077734,0.374655106370324,0.138178081504859,0.0520744409780093,228.96181797721,219.876136887034,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,boundary_lane_g0_03_p0_03,"coverage-boundary lane, \gamma_W=0.03, p_W=0.03",boundary_lane,conductance,0.03,0.03,0.96956862745098,0.03,0.0313725490196078,163.465945432814,0.21461622755309,0.279745700556428,0.323020971752196,0.143387663756789,0.0488141569466922,0.241799437217232,0.331566445973501,0.373133634012864,0.137885479952227,0.0520900306498624,229.848658106214,220.704517235522,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,contact_relaxation_g0_01_p0_08,"metal-contact relaxation halos, \gamma_W=0.01, p_W=0.08",contact_relaxation,conductance,0.01,0.08,0.919333333333333,0.01,0.0814814814814815,141.295626229393,0.215527529237278,0.262024413284518,0.341307054187237,0.136514598244334,0.0476826402687876,0.190557453422079,0.200659749001,0.268202086572577,0.186065498680674,0.0501919932565423,292.610057915414,282.041399675164,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,contact_relaxation_g0_003_p0_08,"metal-contact relaxation halos, \gamma_W=0.003, p_W=0.08",contact_relaxation,conductance,0.003,0.08,0.918762962962962,0.003,0.0814814814814815,140.603492147641,0.215582092898928,0.261556590253962,0.341787688909399,0.136440551175357,0.0476747296800303,0.190133058832828,0.1989350034774,0.265623087226782,0.189443953540098,0.0500849461147502,294.557229787262,284.045080255013,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,contact_relaxation_g0_03_p0_08,"metal-contact relaxation halos, \gamma_W=0.03, p_W=0.08",contact_relaxation,conductance,0.03,0.08,0.920962962962962,0.03,0.0814814814814815,143.006772603024,0.215647752106371,0.263855510548375,0.34061995056157,0.136598819954392,0.0475498115577413,0.192214801124441,0.206631128859052,0.275758573534423,0.177134399275331,0.0504473739837502,287.656140618597,276.717735750696,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_003_p0_03,"shuffled W histogram, \gamma_W=0.003, p_W=0.03",shuffled,conductance,0.003,0.03,0.970024836601307,0.003,0.0300653594771242,162.359631387883,0.219722104415869,0.293619381295709,0.333845677287834,0.138216743196182,0.0479902765346986,0.244064377241218,0.338068413585992,0.377162935780917,0.137441393560893,0.0504165930523759,232.762396504322,223.856751810241,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_01_p0_03,"shuffled W histogram, \gamma_W=0.01, p_W=0.03",shuffled,conductance,0.01,0.03,0.970235294117647,0.01,0.0300653594771242,162.668710810009,0.219818355537852,0.293754597204221,0.334051019129835,0.138166054099712,0.0480403293831863,0.244003366458945,0.337917156300657,0.377076266177739,0.137424767347904,0.050435250998147,232.864329231565,224.006323140473,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,shuffled_g0_03_p0_03,"shuffled W histogram, \gamma_W=0.03, p_W=0.03",shuffled,conductance,0.03,0.03,0.970836601307189,0.03,0.0300653594771242,163.465945432814,0.22000769968027,0.294030402254308,0.334475455397188,0.138059442081252,0.0481017466003998,0.243919775732554,0.337669276861772,0.376962853343321,0.137405735231293,0.0504874394110714,233.08228825687,224.251430154969,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,uniform_g0_003_p0_08,"uniform W, same mean, \gamma_W=0.003, p_W=0.08",uniform,conductance,0.003,0.08,0.920066230936816,0.920066230936819,1,140.603492147641,0.223633430850755,0.300914582599019,0.341419807304812,0.136595300314593,0.0490237834780959,0.294755002094515,0.415132122112278,0.450939214505163,0.174478534155506,0.0514010952818794,203.825990318904,195.926114443634,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,uniform_g0_01_p0_08,"uniform W, same mean, \gamma_W=0.01, p_W=0.08",uniform,conductance,0.01,0.08,0.920627450980405,0.920627450980392,1,141.295626229393,0.223645936610758,0.300962027530255,0.341428832793428,0.136593591546308,0.0490252087021511,0.293237903869,0.412970763989816,0.448874652059606,0.173015873327656,0.0514182725913053,204.707124200046,196.774378724371,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,uniform_g0_03_p0_08,"uniform W, same mean, \gamma_W=0.03, p_W=0.08",uniform,conductance,0.03,0.08,0.922230936819173,0.922230936819171,1,143.006772603024,0.223681553392388,0.301097162656181,0.341454516700551,0.136588738335521,0.0490292771603931,0.289610478524549,0.407792207359306,0.443907794788811,0.169569383416142,0.0514598151128448,206.833575672138,198.822120862605,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,boundary_lane_g0_03_p0_08,"coverage-boundary lane, \gamma_W=0.03, p_W=0.08",boundary_lane,conductance,0.03,0.08,0.9078605664488,0.03,0.0949891067538126,143.006772603024,0.224186894696023,0.287858627209231,0.330542088034496,0.143861125615744,0.0748007851908343,0.283110415413903,0.396399572269039,0.434082688865848,0.163646805921579,0.0549492918832688,191.578308405276,213.758121556439,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,uniform_g0_03_p0_03,"uniform W, same mean, \gamma_W=0.03, p_W=0.03",uniform,conductance,0.03,0.03,0.970836601307195,0.970836601307189,1,163.465945432814,0.224326760126647,0.304257965860971,0.34151470223868,0.136566093879652,0.049017488505012,0.261545389110737,0.367764072714681,0.403102826435201,0.146174313082186,0.051815035224671,224.601495779912,215.886058051582,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
AS006,uniform_g0_01_p0_03,"uniform W, same mean, \gamma_W=0.01, p_W=0.03",uniform,conductance,0.01,0.03,0.970235294117639,0.970235294117647,1,162.668710810009,0.224327755134876,0.304236714605719,0.341529306949735,0.136563809241908,0.0490210123542398,0.262988567671911,0.369996366525928,0.405266637230331,0.147147296989217,0.0517957354440271,223.649208947343,214.974343336113,1101,v7.4.5,runtime_cleaned_physical_bottleneck_Wij_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_5_files/outputs/v7_4_5_as006_physical_bottleneck_v77_seed_1101/AS006_v7_4_5_physical_bottleneck_scores.csv
