device,caseName,description,topology,linkClass,calibrationMode,alphaGap,alphaPriorPenalty,gammaW,pW,meanW,minW,activeWeakLinkFraction,medianWeakIc_A,medianAllIc_A,medianWeakDelta_meV,normalScaleApplied,shapeScore,shapeFullMap,shapeLowBias,shapeZeroBias,shapeAsymmetry,conductanceScore,conductanceFullMap,conductanceLowBias,conductanceZeroBias,conductanceAsymmetry,modelRN_top_4_10,modelRN_bottom_3_9,seed,sourceVersion,sourceRole,sourceFile
AS006,contact_relaxed_a3_7_g0_05_p0_2,"contact-relaxed SNS links, alpha=3.7, tau=0.05, p=0.2",contact_relaxation,contact_relaxed,conductance,3.7,0,0.05,0.2,0.810000000000002,0.05,0.2,2.91694473839464e-08,5.47790989363088e-07,0.0485249413413812,115.911190616266,0.194391802338191,0.207451221736782,0.291375935072673,0.164501850511142,0.0489725904380684,0.292197570766491,0.334311815128145,0.272093390599433,0.462254567580707,0.0726943956794181,375.186496494824,352.540220573783,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_7_g0_05_p0_2,"tunnel/crack-like links, alpha=3.7, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,3.7,0,0.05,0.2,0.809586056644881,0.05,0.200435729847495,5.76892530765601e-08,4.94645966181413e-07,0.0952895478833233,115.911190616266,0.194767999948952,0.225772899425574,0.258982507914793,0.190533357472028,0.0566810146282638,0.212754390728728,0.255325813267411,0.286579029312528,0.164931909933449,0.100767951662492,247.467204703209,222.03826657153,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a3_3_g0_1_p0_2,"contact-relaxed SNS links, alpha=3.3, tau=0.1, p=0.2",contact_relaxation,contact_relaxed,conductance,3.3,1,0.1,0.2,0.820000000000002,0.1,0.2,4.85016655760576e-08,4.55421301301179e-07,0.0432790017369076,124.348092334497,0.194952384592964,0.210661947127779,0.294471013334394,0.159842949825157,0.0489720152204055,0.245210348881681,0.263261656890264,0.235222520252159,0.38631019707945,0.0682629307275474,350.317479045752,330.233350940707,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,contact_relaxed_a4_1_g0_1_p0_3,"contact-relaxed SNS links, alpha=4.1, tau=0.1, p=0.3",contact_relaxation,contact_relaxed,conductance,4.1,0.999999999999997,0.1,0.3,0.72980392156863,0.1,0.300217864923747,8.26789212557171e-08,6.3679587114771e-07,0.0559736610836088,98.3957885280902,0.195079629427172,0.189798013433347,0.323113461596256,0.134803241990315,0.0516475234211703,0.981252460812168,1.43722751790674,1.03115724701912,1.26363958027337,0.0849601285289239,702.632380909829,673.716673561578,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_1_p0_2,"combined weak-link classes, alpha=3.7, tau=0.1, p=0.2",combined,boundary_constriction,conductance,3.7,0,0.1,0.2,0.820000000000001,0.1,0.2,1.29520458570805e-07,4.68154034882952e-07,0.121206643964406,124.348092334497,0.195213242357626,0.229461098080942,0.267508185129501,0.181723118468863,0.0513118916444831,0.201782602181383,0.253099910327948,0.289407782893346,0.15916205341721,0.0503969137440978,239.856503404746,234.044777767748,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_05_p0_1,"combined weak-link classes, alpha=3.7, tau=0.05, p=0.1",combined,boundary_constriction,conductance,3.7,0,0.05,0.1,0.904793028322441,0.05,0.100217864923747,5.86870457096726e-08,4.65985072959005e-07,0.122466812711968,139.592771951948,0.195215714007424,0.22988847739196,0.266163743261804,0.183892367915218,0.0505380820429785,0.206621415690799,0.261543458398922,0.295177770419492,0.155558580244944,0.0605542965147805,240.00887709442,227.263301537779,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_1_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.1, p=0.2",tear_lane,crack_tunnel,conductance,3.3,1,0.1,0.2,0.819607843137257,0.1,0.200435729847495,9.59231357119157e-08,4.11237705577524e-07,0.0849879751391803,124.348092334497,0.195324004623545,0.227377321022642,0.267162982777745,0.180800350255937,0.0557070444141074,0.195639556663189,0.22811966682632,0.267885435910837,0.179972396462651,0.0563131080673439,251.16688212607,244.129259202484,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a4_1_g0_05_p0_2,"tunnel/crack-like links, alpha=4.1, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.05,0.2,0.809586056644881,0.05,0.200435729847495,6.39259290848369e-08,5.48121205768593e-07,0.105591120627466,115.911190616266,0.195486492244236,0.230577974315242,0.259032271450982,0.191057771269005,0.0547257977804642,0.213647059915831,0.261138814589376,0.287279055106029,0.164736626368819,0.0984373555932059,247.2642337478,221.689888934734,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_05_p0_2,"combined weak-link classes, alpha=4.1, tau=0.05, p=0.2",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.05,0.2,0.810000000000001,0.05,0.2,7.69846731997588e-08,5.56524981154389e-07,0.134310064933531,115.911190616266,0.195535917935927,0.228890186733595,0.263485134896831,0.18526618312125,0.0561076879750235,0.196883592074279,0.24224171682502,0.27558645689748,0.17092744581768,0.0462406367036858,239.722441152752,243.451144922124,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a4_1_g0_1_p0_3,"tunnel/crack-like links, alpha=4.1, tau=0.1, p=0.3",tear_lane,crack_tunnel,conductance,4.1,0.999999999999997,0.1,0.3,0.72980392156863,0.1,0.300217864923747,1.37179535037948e-07,5.58405759648001e-07,0.0936914953644811,98.3957885280902,0.195560752019876,0.231121414712038,0.26413170958234,0.181564529671068,0.0574961915294123,0.208326135658682,0.213436498872441,0.242619308875659,0.224907982390635,0.122475410900269,245.365644279038,284.125313898601,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_7_g0_1_p0_3,"combined weak-link classes, alpha=3.7, tau=0.1, p=0.3",combined,boundary_constriction,conductance,3.7,0,0.1,0.3,0.729803921568629,0.1,0.300217864923747,1.38653569644297e-07,5.32064522176489e-07,0.102549580262794,98.3957885280902,0.195657772274037,0.229655139525076,0.26795915347774,0.180193621587207,0.0544631762750551,0.199235350870652,0.24753653539919,0.28470475566146,0.162454778395239,0.0473384235524674,239.925932049854,238.996477863519,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_3_g0_05_p0_2,"tunnel/crack-like links, alpha=3.3, tau=0.05, p=0.2",tear_lane,crack_tunnel,conductance,3.3,1,0.05,0.2,0.809586056644881,0.05,0.200435729847495,5.14525770682833e-08,4.41170726594233e-07,0.0849879751391803,115.911190616266,0.195704767740984,0.222523969795084,0.26201617566073,0.1864136213449,0.0644545348224324,0.211537365070904,0.247566098974464,0.285832398482357,0.165164649810395,0.103458216772939,247.795187498302,225.271795784052,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,crack_tunnel_a3_7_g0_1_p0_2,"tunnel/crack-like links, alpha=3.7, tau=0.1, p=0.2",tear_lane,crack_tunnel,conductance,3.7,0,0.1,0.2,0.819607843137257,0.1,0.200435729847495,1.07550182464875e-07,4.61084700192981e-07,0.0952895478833233,124.348092334497,0.195765467700271,0.232300818147221,0.2655096730314,0.183482318987223,0.0525316938151574,0.197186488329048,0.235764775411236,0.268793329452814,0.179681124659123,0.0551779338676771,250.557929181608,242.038306714873,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_1_p0_1,"combined weak-link classes, alpha=3.3, tau=0.1, p=0.1",combined,boundary_constriction,conductance,3.3,1,0.1,0.1,0.909803921568628,0.1,0.100217864923747,1.00127087770701e-07,3.97513009351508e-07,0.109227157283647,145.947212893905,0.195853594109394,0.230425530993699,0.271326933718396,0.179397024258152,0.0497740252233859,0.205184508130244,0.258501576847249,0.297087004346246,0.154535018671897,0.0543499328581696,240.140905321554,230.102918481978,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_1_p0_2,"combined weak-link classes, alpha=4.1, tau=0.1, p=0.2",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.1,0.2,0.820000000000001,0.1,0.2,1.4352267030819e-07,5.18765281897325e-07,0.134310064933531,124.348092334497,0.196393137911364,0.234781060343028,0.268050281684307,0.181791521158696,0.0508572348178853,0.203205633203472,0.258869799349061,0.290384053270301,0.15897211334549,0.0502711317634111,239.799291384802,233.775840519825,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_05_p0_1,"combined weak-link classes, alpha=4.1, tau=0.05, p=0.1",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.05,0.1,0.904793028322441,0.05,0.100217864923747,6.50315911917994e-08,5.16361837603222e-07,0.135706468140289,139.592771951948,0.196485879162082,0.235097730172217,0.266961855846288,0.18378724103763,0.0504143666101498,0.207948214991311,0.26712104604082,0.296243580558041,0.155355983591894,0.0599987834492935,239.811173663637,227.282423570522,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a3_3_g0_05_p0_3,"combined weak-link classes, alpha=3.3, tau=0.05, p=0.3",combined,boundary_constriction,conductance,3.3,1,0.05,0.3,0.714793028322442,0.05,0.300217864923747,6.80626145937452e-08,5.22362353956069e-07,0.0914631391533031,89.3883986728626,0.196551220790457,0.218654797679041,0.266349789630218,0.181237697857528,0.0714420520984503,0.192639402927752,0.218137439418971,0.264174548658591,0.182896920124614,0.0541329649114893,239.717352318958,258.561548036816,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
AS006,combined_a4_1_g0_1_p0_3,"combined weak-link classes, alpha=4.1, tau=0.1, p=0.3",combined,boundary_constriction,conductance,4.1,0.999999999999997,0.1,0.3,0.729803921568629,0.1,0.300217864923747,1.53643144740978e-07,5.89585011060433e-07,0.113636021372286,98.3957885280902,0.196655841782641,0.234680617969075,0.268311211778997,0.180399393674725,0.0535547282374758,0.200645923679804,0.253221207388618,0.285706481328805,0.162166854023398,0.0473135011557444,239.865805124049,238.507941425436,606,v7.4.6,gap_tied_weak_links_phase3_seed,/Users/asewaket/Documents/LTSpice Superconducting Circuit/matlab_v7_4_6_files/outputs/v7_4_6_as006_gap_weaklink_v800_phase3_seed_606/AS006_v7_4_6_gap_weaklink_scores.csv
